PLOT_YEAR,YEAR,GENOTYPE,PLOT,NTREATMENT,SUBPOPULATION,ID,Blue,Green,NIR,Red,RedEdge,SAVIMASK,NDVI,GNDVI,RDVI,NLI,CVI,MSR,NDI,NDVIRedge,PSRI,CIRedge,MTCI,DAP
7403_2023,2023,PHVA9,7403,H,,7403_2023_34,0.19117078,-0.226832237,-0.36046853,-0.124716438,-0.300263045,-0.078257711,-0.132198533,-0.121535823,-0.160956482,-0.278153333,-0.180933187,-0.158275085,-0.124711626,-0.15164342,-0.36132454,-0.167938615,-0.125466542,34
7403_2023,2023,PHVA9,7403,H,,7403_2023_48,-0.112015638,-0.375889742,-0.446806598,-0.202793115,-0.29540254,-0.052571794,-0.026964178,0.027205376,-0.082132448,-0.244693934,-0.163696735,-0.128083265,-0.001750065,-0.109260317,-0.176701296,-0.177346421,-0.272609635,48
7403_2023,2023,PHVA9,7403,H,,7403_2023_61,-0.308263215,-0.64293628,-0.277118782,-0.269102947,-0.65964203,0.642699906,0.16368614,0.391111492,0.073325554,0.039193826,0.06464721,-0.105676379,-0.125551326,0.318904713,0.028231574,0.183627521,0.60823828,61
7403_2023,2023,PHVA9,7403,H,,7403_2023_75,-0.235828508,-0.74818348,-0.010228566,-0.395361965,-0.65784876,0.187563305,0.336721779,0.708579332,0.153422748,0.078507991,0.500941827,0.16774088,-0.001371431,0.724834768,-0.753717757,0.637945348,0.752030446,75
7403_2023,2023,PHVA9,7403,H,,7403_2023_89,-0.379300015,-0.860811306,0.304854168,-0.836325198,-0.860011619,0.228811065,0.813489256,1.258037069,0.55145562,0.718923856,1.220287204,0.867769711,0.08807314,1.337982676,-0.88173283,1.363093608,1.376086376,89
7403_2023,2023,PHVA9,7403,H,,7403_2023_98,-0.247484785,-0.975756215,0.613151619,-0.596935352,-0.978891484,0.215460797,0.66773862,1.097647745,0.700827597,0.713800277,1.068750131,0.688600355,0.188721365,1.158694565,-0.651136814,1.143893149,1.173636472,98
7222_2023,2023,PHW03,7222,L,,7222_2023_130,-0.067352854,-1.440574551,-1.665509362,0.425182456,-1.835242585,-7.394972372,-1.501353941,-1.330238699,-1.534789625,-1.600227984,-1.000930456,-1.160280184,-1.565790756,-0.987999895,1.536389998,-0.901183962,-0.040716192,130
7222_2023,2023,PHW03,7222,L,,7222_2023_34,0.248344435,0.596090896,-0.075459784,0.00167743,0.082351747,0.056832945,-0.055240111,-0.635212717,-0.056442233,-0.118384176,-0.628202414,-0.085076807,0.04132191,-0.201699236,-0.392488386,-0.216169736,-0.50666707,34
7222_2023,2023,PHW03,7222,L,,7222_2023_48,-0.225556443,0.166713544,0.730867812,-0.243313042,0.171447211,0.604396879,0.426697497,0.299310712,0.483866813,0.363921645,0.049762434,0.28172185,0.365324959,0.390790057,-0.377580994,0.285098993,0.307246211,48
7222_2023,2023,PHW03,7222,L,,7222_2023_61,0.023399665,0.745773591,0.943316525,-0.007393176,1.036172088,0.645707871,0.201352712,-0.099207632,0.369230671,0.297946094,-0.380524563,-0.070329446,0.270472257,-0.146663205,-0.260148058,-0.27073456,-0.80712399,61
7222_2023,2023,PHW03,7222,L,,7222_2023_75,0.188069717,1.359057511,0.184083241,0.104187298,1.133975423,0.016729218,0.104809985,-0.860955105,0.158146077,-0.058372186,-0.807186866,-0.109931027,0.504828663,-0.834074518,0.141275949,-0.820681364,-1.060287749,75
7222_2023,2023,PHW03,7222,L,,7222_2023_89,0.161737168,1.212276229,-0.121182987,0.157823324,0.991245727,0.228811065,-0.117059904,-1.485132001,-0.121979598,-0.069291374,-1.128433708,-0.294630981,0.813164455,-1.309921842,-0.252806912,-1.176103764,-1.391577005,89
7222_2023,2023,PHW03,7222,L,,7222_2023_98,-0.198317596,0.565059485,-1.330081359,0.116089563,0.524617773,0.009242499,-0.418866604,-1.128742793,-0.828342723,-0.673656686,-0.985173817,-0.644590159,0.094406657,-1.175208081,0.188483103,-1.084991536,-1.245164644,98
7556_2023,2023,PHW03,7556,H,,7556_2023_130,-0.884209068,-0.827874894,-0.145010796,-0.85619301,-0.837032961,0.337993319,0.555895226,0.551078589,0.273802438,0.314980278,0.288788515,0.323563235,0.369490584,0.608734953,-0.54361297,0.485116534,0.532190789,130
7556_2023,2023,PHW03,7556,H,,7556_2023_34,1.808035236,1.001770795,-0.030238182,1.034550938,0.569035801,-0.986430224,-0.874681047,-0.972104889,-0.818927827,-0.587110034,-0.904395179,-0.846881904,-0.951061926,-0.733257682,-0.324178062,-0.722098723,-0.226766654,34
7556_2023,2023,PHW03,7556,H,,7556_2023_48,0.400021507,-0.229384958,-1.865098537,0.119103394,-0.751824387,-1.109957608,-0.874099553,-0.956946823,-0.991721974,-1.040053292,-0.766255381,-0.801163128,-0.785709724,-0.899585891,0.28736344,-0.837310223,-0.943548476,48
7556_2023,2023,PHW03,7556,H,,7556_2023_61,1.249992479,1.190097046,-0.828086389,1.111543657,1.077204346,-1.24621883,-1.11072925,-1.173754912,-1.076933343,-1.087869174,-0.978984716,-0.996790138,-1.017094661,-1.128520274,0.905354907,-1.065299296,-0.999444943,61
7556_2023,2023,PHW03,7556,H,,7556_2023_75,0.86477151,0.003035152,-0.678277486,0.797539879,-0.328132679,-0.723759073,-0.755157107,-0.626308213,-0.755920152,-0.907209268,-0.663532105,-0.91367239,-0.960748294,-0.423088241,0.166311993,-0.477155491,-0.226893433,75
7556_2023,2023,PHW03,7556,H,,7556_2023_89,0.346001105,-0.199511238,0.055468135,-0.228601993,-0.434812365,0.222590839,0.25741764,0.290353227,0.152073751,0.253088892,0.058034137,0.122577476,-0.192069159,0.588237419,-0.537826338,0.476419627,0.544765172,89
7556_2023,2023,PHW03,7556,H,,7556_2023_98,-0.097175859,-0.699328839,-0.481983352,-0.323233491,-0.99142003,0.215460797,0.206253037,0.43391967,-0.065629704,0.092407624,0.197597449,0.036514171,-0.283908409,0.681488119,-0.14259728,0.581042386,0.764079246,98
7542_2023,2023,PHW17,7542,H,,7542_2023_130,-0.642665918,-0.671394216,-0.549685524,-0.247005626,-0.744729095,0.326490812,-0.085891555,-0.091044884,-0.281208799,-0.300436624,-0.26854854,-0.253900041,-0.202639931,-0.057290336,0.139832012,-0.143007297,-0.035036203,130
7542_2023,2023,PHW17,7542,H,,7542_2023_34,0.179378692,0.545854606,-0.032342943,0.113733572,0.108736164,0.105390884,-0.122353061,-0.545150184,-0.113319071,-0.142663049,-0.552122148,-0.148930471,-0.094840882,-0.16996684,-0.037839266,-0.185605987,-0.219590527,34
7542_2023,2023,PHW17,7542,H,,7542_2023_48,-0.482458597,-0.460454239,-0.860436986,-0.198534086,-0.761070599,-0.261529812,-0.194778951,-0.154148281,-0.283320668,-0.448283121,-0.293171556,-0.270145273,-0.328453184,-0.117885355,0.572603652,-0.184998642,0.215150933,48
7542_2023,2023,PHW17,7542,H,,7542_2023_61,0.012254661,-0.025133915,-0.799378889,0.227458771,-0.18456433,0.439662438,-0.400633432,-0.298309153,-0.485860546,-0.548693009,-0.523277844,-0.561388083,-0.587488074,-0.298866466,0.736313308,-0.407271299,0.005642632,61
7542_2023,2023,PHW17,7542,H,,7542_2023_75,-0.687737868,-0.822503067,-0.798436121,-0.095020318,-0.927173596,-0.420025841,-0.220082796,0.018994532,-0.585266955,-0.635821841,-0.186891883,-0.449424376,-0.506684617,0.09818876,1.036063932,-0.001772545,0.188483904,75
7542_2023,2023,PHW17,7542,H,,7542_2023_89,-0.852592962,-0.737387424,-0.93976537,-0.229099382,-0.818499164,0.228811065,-0.252834427,0.126376147,-0.773808889,-0.48837015,-0.091851866,-0.432608614,-0.692249629,0.233596689,0.844580835,0.111553762,0.316697267,89
7542_2023,2023,PHW17,7542,H,,7542_2023_98,0.480501388,-0.134722771,-1.269193589,0.849298791,-0.407844223,0.215460797,-1.086399979,-0.450654912,-1.234700404,-1.245082707,-0.576348237,-1.206242612,-1.549962152,-0.283487737,1.638317389,-0.371945553,0.239999148,98
7127_2023,2023,PHW17,7127,L,,7127_2023_130,-0.960949561,-0.739078363,-0.676721486,-0.563645303,-0.882261775,0.337993319,0.040660901,-0.219285612,-0.255966834,-0.273155701,-0.362431475,-0.151100343,0.035202063,-0.130645303,-0.122405716,-0.207479636,-0.343478216,130
7127_2023,2023,PHW17,7127,L,,7127_2023_34,-0.52792857,-1.19027396,-1.282636036,-0.314812735,-1.126538542,-0.752941994,-0.590828946,-0.08504122,-0.683104882,-0.898980343,-0.147892207,-0.587295694,-0.623812834,-0.528020055,0.805052718,-0.528100483,-0.26398635,34
7127_2023,2023,PHW17,7127,L,,7127_2023_48,1.040162457,0.792770732,-0.583779888,0.987350303,0.800890902,-0.822026538,-0.903594673,-0.805566904,-0.88414675,-0.775671336,-0.68794011,-0.822793191,-0.90573342,-0.843018166,0.855868602,-0.792690945,-0.572376536,48
7127_2023,2023,PHW17,7127,L,,7127_2023_61,0.916522996,0.853689682,-0.613906538,0.920642444,0.920713075,0.120401854,-0.90167214,-0.837447028,-0.862160645,-0.890752522,-0.831188172,-0.880564519,-0.88589565,-0.904702923,0.893719562,-0.90081643,-0.76330524,61
7127_2023,2023,PHW17,7127,L,,7127_2023_75,0.73106462,0.087535653,-0.981606726,1.297431265,-0.17559906,-0.874508971,-1.278710792,-1.060672888,-1.175590153,-1.234386201,-0.919195912,-1.28506775,-1.301936805,-0.997349417,1.74941971,-0.950241752,-0.706930384,75
7127_2023,2023,PHW17,7127,L,,7127_2023_89,-0.078034374,-0.184499717,-1.006677247,0.681153592,-0.235642069,0.09225886,-1.050306525,-0.672947214,-1.122222566,-1.101137352,-0.688897835,-1.1315302,-1.043356243,-0.654555944,1.438667815,-0.681140974,-0.448998952,89
7127_2023,2023,PHW17,7127,L,,7127_2023_98,0.863410305,0.175715457,-1.782388671,1.212819726,-0.081626302,0.215460797,-1.593283555,-1.018146127,-1.771224148,-1.817143392,-0.926545448,-1.555380728,-1.755560381,-0.886246268,1.877330462,-0.86864054,-0.312235462,98
7038_2023,2023,PHZ51,7038,L,,7038_2023_130,2.430570733,1.378496945,-0.400563766,2.593526987,1.099313773,0.236097347,-1.589073169,-1.376247812,-1.204513503,-1.086630763,-1.021928192,-1.205628534,-1.445812662,-1.331213271,1.727835936,-1.151251109,-0.84935701,130
7038_2023,2023,PHZ51,7038,L,,7038_2023_34,-1.738681986,-1.296265513,0.669018261,-1.483006394,-0.436945109,1.590692376,1.723350642,1.91253576,1.65463279,1.43436227,1.959382064,1.715292896,1.81865777,1.541308834,-0.985700119,1.525969124,0.894953997,34
7038_2023,2023,PHZ51,7038,L,,7038_2023_48,-1.841521891,-1.643939446,0.873144867,-1.757197194,-1.460429088,1.803728012,1.656352118,1.543222136,1.552304769,1.504924062,1.429908067,1.645812271,1.852103862,1.461601679,-1.646521328,1.417630837,0.78164916,48
7038_2023,2023,PHZ51,7038,L,,7038_2023_61,-1.468001215,-1.128363261,0.362696269,-1.403162965,-1.106287665,0.656235738,1.362554582,0.991050474,1.144645496,1.333616819,0.880048887,1.62074814,1.777640938,0.951266215,-1.503483859,0.906725267,-0.044229461,61
7038_2023,2023,PHZ51,7038,L,,7038_2023_75,-0.614259543,2.045139806,0.985554084,-0.647735487,1.978731276,1.154949294,0.817778949,-0.627679874,0.973912261,0.977310724,-0.664412622,0.872722491,1.498891403,-0.705562457,0.092728687,-0.716011244,-1.154242153,75
7038_2023,2023,PHZ51,7038,L,,7038_2023_89,1.612181913,3.161835971,1.219569025,1.0707612,2.705720532,0.228811065,-0.126753944,-2.220358357,0.792249621,0.338558764,-1.427860714,-0.304698776,1.206961613,-1.882808897,-0.481983362,-1.558679685,-1.829813541,89
7038_2023,2023,PHZ51,7038,L,,7038_2023_98,0.323410566,2.983044708,1.177148665,0.188365661,2.885129494,0.215460797,0.102180654,-1.795323695,0.545961839,0.305732987,-1.286662268,-0.090554389,1.153252449,-1.683334369,-0.698531986,-1.435890876,-1.84048803,98
7552_2023,2023,PHZ51,7552,H,,7552_2023_130,0.16957734,2.723675204,2.446361289,-1.153102388,2.203537862,0.337993319,1.664133277,0.860247844,2.049909915,1.917782745,0.620963407,1.849684479,1.977062218,1.184429918,-1.811859474,1.098651368,0.354440863,130
7552_2023,2023,PHZ51,7552,H,,7552_2023_34,1.578150211,1.429503485,0.133615341,1.690897031,1.045436064,-1.334068462,-1.279437946,-1.205547658,-1.193299233,-0.754740879,-1.088291826,-1.20960034,-1.388974443,-1.062638453,1.216684015,-1.029972059,-0.321296406,34
7552_2023,2023,PHZ51,7552,H,,7552_2023_48,1.060802353,0.804110768,-1.777613634,1.064561879,0.280852434,-1.602011121,-1.488926003,-1.59077372,-1.53097895,-1.291601703,-1.050224008,-1.231194295,-1.334337479,-1.458836464,1.328061181,-1.258828826,-1.515685766,48
7552_2023,2023,PHZ51,7552,H,,7552_2023_61,1.86862757,1.790128411,-1.615792674,1.761519724,1.437716114,-2.616427419,-1.855586152,-2.023361011,-1.841372158,-1.754182977,-1.251114048,-1.352173938,-1.482389834,-1.85733376,1.511355423,-1.545463461,-1.678719422,61
7552_2023,2023,PHZ51,7552,H,,7552_2023_75,1.085388496,0.133885111,-1.534509496,1.252702733,-0.296394168,-1.61084014,-1.667328849,-1.848721072,-1.678691443,-1.524498412,-1.285742141,-1.521659415,-1.349743632,-1.690204963,0.89238616,-1.460896899,-1.354216749,75
7552_2023,2023,PHZ51,7552,H,,7552_2023_89,0.297310441,0.115781271,-0.596273741,-0.129895086,-0.106328801,0.228811065,-0.141486944,-0.653531844,-0.476056129,-0.264114246,-0.67660554,-0.319934667,0.069466919,-0.417741077,-0.43547143,-0.484835398,-0.535116635,89
7552_2023,2023,PHZ51,7552,H,,7552_2023_98,-0.022903617,0.046047504,0.191171746,-0.351373542,-0.049752479,0.215460797,0.370922352,0.060381784,0.326464445,0.37171201,-0.171204092,0.251283546,0.420612816,0.129171427,-0.617296256,0.008954982,-0.150355088,98
7522_2023,2023,R134,7522,H,,7522_2023_130,-0.277680963,0.756411985,1.565146885,-1.173030132,-0.037876551,0.337993319,1.435726491,1.208182962,1.541489277,1.544908388,1.058907479,1.450930584,1.12196227,1.892964408,-1.331341937,1.963448517,2.10938804,130
7522_2023,2023,R134,7522,H,,7522_2023_34,2.002586427,1.072877759,0.319740733,1.250921903,0.870404203,-1.03143603,-0.820532301,-0.696443148,-0.733488008,-0.426212267,-0.679377457,-0.797701339,-0.972422147,-0.578911534,-0.268255028,-0.576361346,0.285894387,34
7522_2023,2023,R134,7522,H,,7522_2023_48,0.114063422,-0.71171013,-2.265648083,-0.133494614,-1.334440769,-1.119169469,-0.877605973,-0.893765132,-1.038789762,-1.131113595,-0.734114442,-0.803740225,-0.841231837,-0.855892397,0.307520685,-0.802879312,-0.730790844,48
7522_2023,2023,R134,7522,H,,7522_2023_61,0.915645062,0.596934264,-1.556355455,0.738166575,0.218297394,-1.401210588,-1.062931426,-1.149602309,-1.165200281,-1.224525706,-0.969284021,-0.970966076,-1.012789743,-1.04306161,0.773608076,-1.003531702,-0.826782593,61
7522_2023,2023,R134,7522,H,,7522_2023_75,0.589415587,-0.137702638,-0.753702291,0.211535526,-0.740213119,-0.603437057,-0.40700108,-0.581603073,-0.642032326,-0.73743677,-0.634558863,-0.623352215,-0.688320002,-0.060241538,-0.950037493,-0.151296224,0.075080203,75
7522_2023,2023,R134,7522,H,,7522_2023_89,0.005824701,-0.26095883,0.404409934,-0.614958188,-0.654198774,0.228811065,0.688775497,0.623904938,0.572745841,0.657995897,0.399560329,0.68499874,0.043738937,1.142635984,-0.886266268,1.115179698,1.134477194,89
7522_2023,2023,R134,7522,H,,7522_2023_98,-0.100787387,-0.547224147,-0.076999162,-0.44145034,-1.118551141,0.215460797,0.399951509,0.464223888,0.232702413,0.349856824,0.230792626,0.29104065,-0.185664272,0.992054732,-0.358777349,0.939302918,1.124773949,98
7248_2023,2023,R134,7248,L,,7248_2023_130,0.268423203,0.421493894,-0.716675455,0.222456038,-0.547287882,-1.832405145,-0.506502325,-1.178134514,-0.602151949,-0.63542075,-0.928897832,-0.564848032,-0.529887173,-0.494887442,0.396484242,-0.515138854,-0.42836303,130
7248_2023,2023,R134,7248,L,,7248_2023_34,-0.605200045,-0.718765269,-1.394894573,-0.49107024,-1.235055826,-0.628217113,-0.513643286,-0.692838171,-0.625732504,-0.89979916,-0.676376711,-0.515937448,-0.466641931,-0.565952642,0.538684845,-0.564082127,-0.641843524,34
7248_2023,2023,R134,7248,L,,7248_2023_48,1.030330236,1.327421023,0.180699855,1.042119437,1.240895356,-0.623320787,-0.633933357,-0.687133808,-0.552713553,-0.464578977,-0.623437453,-0.620871427,-0.702722422,-0.557056379,0.7578146,-0.561167061,-0.202880277,48
7248_2023,2023,R134,7248,L,,7248_2023_61,0.76084143,1.03931333,0.535887206,0.679467672,0.977016504,-0.014539889,-0.411803358,-0.445370269,-0.232059219,-0.282430103,-0.617627744,-0.569244007,-0.594829983,-0.312273581,0.502774794,-0.419038315,-0.010752979,61
7248_2023,2023,R134,7248,L,,7248_2023_75,1.611612195,1.294510299,-0.096738888,1.518661646,0.607970689,-0.750412511,-0.872431237,-1.097809321,-0.476322628,-0.796597956,-0.9390639,-1.002994166,-0.968664797,-0.66619171,0.635958784,-0.683455447,-0.48284094,75
7248_2023,2023,R134,7248,L,,7248_2023_89,2.945176705,1.719193931,0.320851521,3.139818815,1.297464012,0.048424332,-1.953050768,-1.616098981,-0.567344538,-1.107579829,-1.187631147,-1.753266146,-1.702487203,-1.242984161,1.905929124,-1.128533452,-0.767117873,89
7248_2023,2023,R134,7248,L,,7248_2023_98,1.589619727,1.360125078,-0.440796202,1.448090804,0.855025349,-1.739746485,-1.347008794,-1.346131546,-1.083100499,-1.245197648,-1.092702441,-1.392657433,-1.357505456,-0.965316154,1.267941181,-0.929143263,-0.576240649,98
7081_2023,2023,R168,7081,L,,7081_2023_130,0.995311318,0.174924516,-0.643109031,0.977552086,-0.014691539,0.30348575,-0.911065128,-0.876515807,-0.829340977,-0.834360012,-0.773187686,-0.827168915,-0.871749542,-0.833716384,0.864192622,-0.783937402,-0.641801271,130
7081_2023,2023,R168,7081,L,,7081_2023_34,-1.492928027,-1.857531119,-1.120819729,-1.33126154,-1.530217244,0.045407549,0.445024631,0.789064336,0.259377773,-0.235663266,0.69801809,0.399649932,0.54472208,0.272796598,-0.156812656,0.245190048,-0.113795841,34
7081_2023,2023,R168,7081,L,,7081_2023_48,0.067057501,0.101570076,0.174784014,0.048682544,0.286546419,0.284462619,0.024989891,0.055648372,0.048530717,-0.059296082,-0.142500854,-0.0831176,0.014566085,-0.030162281,-0.047260817,-0.106674494,-0.12165921,48
7081_2023,2023,R168,7081,L,,7081_2023_61,-0.380939643,-0.410272046,-0.265175939,-0.411031995,-0.451578628,0.645707871,0.294338585,0.221025937,0.178168567,0.158997759,-0.107232147,0.020196785,0.200208622,0.180979795,-0.332781971,0.042867202,-0.118310772,61
7081_2023,2023,R168,7081,L,,7081_2023_75,0.34498451,0.729043761,0.399470583,-0.243269033,0.614900705,0.70743306,0.396023834,-0.163439565,0.42526822,0.283067764,-0.335376004,0.244374335,0.568549287,-0.115625904,-1.051609882,-0.20249784,-0.387603938,75
7081_2023,2023,R168,7081,L,,7081_2023_89,0.767851864,0.638172621,0.631001557,0.22039357,0.524522338,0.228811065,0.187103435,-0.206448702,0.527635386,0.378470736,-0.364967068,0.039750916,0.321035574,-0.11402823,-0.459061204,-0.217680687,-0.322132549,89
7081_2023,2023,R168,7081,L,,7081_2023_98,-0.245144374,0.195995601,0.467919551,-0.539999951,0.039640069,0.215460797,0.591630056,0.049270034,0.589142409,0.620816984,-0.181132873,0.56955659,0.76718265,0.180005915,-0.858089073,0.058465999,-0.209603702,98
7390_2023,2023,R168,7390,H,,7390_2023_130,-0.19444305,0.249934826,0.397069197,-1.043758082,-0.125858459,0.337993319,0.936976169,0.417445433,0.736265843,0.806499357,0.159315975,0.749777368,0.941690672,0.711455612,-1.178276375,0.589422542,0.265651474,130
7390_2023,2023,R168,7390,H,,7390_2023_34,1.60714543,2.033499186,0.520470993,2.257522713,1.94000156,-1.237093156,-1.45610566,-1.373026545,-1.335126344,-0.715609632,-1.216604344,-1.36528838,-1.337877815,-1.538500234,1.833996784,-1.467369156,-2.004647321,34
7390_2023,2023,R168,7390,H,,7390_2023_48,1.362420611,1.56175236,-0.808188058,1.663201222,1.57407515,-1.411047152,-1.418541901,-1.412276916,-1.389404947,-1.069467,-0.976794038,-1.184050112,-1.234698345,-1.428903351,1.645706169,-1.237131342,-1.616297388,48
7390_2023,2023,R168,7390,H,,7390_2023_61,1.611108531,1.939919015,-0.145254,1.655503947,2.111506719,-0.832705678,-1.278343701,-1.312576414,-1.112113692,-1.056623544,-1.032291919,-1.084119962,-1.106996143,-1.321896834,1.251895113,-1.200571406,-1.242807951,61
7390_2023,2023,R168,7390,H,,7390_2023_75,1.079999129,0.626878383,0.226736055,0.435934587,0.557435099,0.42286308,-0.076069421,-0.239589683,0.095255616,-0.189638512,-0.393923504,-0.305276396,-0.080403701,-0.248372586,-0.874646084,-0.32303825,-0.337092478,75
7390_2023,2023,R168,7390,H,,7390_2023_89,0.977390952,0.322229305,1.386529856,-0.170599887,0.242834186,0.228811065,0.738659899,0.656446775,1.271869389,0.930083162,0.435799824,0.75688939,0.487808671,0.764777671,-1.188368341,0.670169096,0.535558711,89
7390_2023,2023,R168,7390,H,,7390_2023_98,0.246592182,-0.119445725,0.891532526,-0.245053766,-0.112774257,0.215460797,0.410496309,0.476891562,0.64267292,0.526631119,0.244828675,0.305631628,0.218282979,0.501196878,-0.579192331,0.385698852,0.331101525,98
7257_2023,2023,R181B,7257,L,,7257_2023_130,-0.013677712,-0.795562213,-1.037468962,0.757634967,-0.702512644,0.179488479,-1.104398893,-0.736254007,-1.084312856,-1.111438412,-0.694358852,-0.942080771,-1.093758255,-0.89714272,1.23276777,-0.832514291,-0.511613268,130
7257_2023,2023,R181B,7257,L,,7257_2023_34,-0.201557035,-0.074677344,-0.398131688,-0.398492132,-0.499200152,0.228213894,0.080530457,-0.308558687,0.028542181,-0.163642716,-0.347575018,0.044934809,0.092419087,0.044625854,-0.359632674,0.022169986,0.015500595,34
7257_2023,2023,R181B,7257,L,,7257_2023_48,-0.59268248,-0.378013675,0.809628576,-0.598857169,-0.325200004,1.030504766,0.712330911,0.678480208,0.746334503,0.608819933,0.391702454,0.561762266,0.586211905,0.728020881,-0.605579932,0.619345956,0.729932965,48
7257_2023,2023,R181B,7257,L,,7257_2023_61,-0.620899199,-0.281320145,1.379502045,-0.613845106,0.03745313,0.656235738,0.772708314,0.718682966,0.936399959,0.880852108,0.462710045,0.578074981,0.748452711,0.650434185,-0.701469798,0.5456948,0.223676624,61
7257_2023,2023,R181B,7257,L,,7257_2023_75,0.199715315,1.573763585,1.232985585,-0.196219041,1.593786643,0.852228898,0.638643422,-0.090786517,1.024022132,0.841983577,-0.277672285,0.586127166,0.965451067,-0.144511118,-0.397084708,-0.228986899,-0.519692571,75
7257_2023,2023,R181B,7257,L,,7257_2023_89,1.231443658,2.238214883,0.983882243,0.871930897,2.060422789,0.228811065,-0.100061446,-1.5536585,0.647403759,0.290553566,-1.159757743,-0.276894329,0.946400154,-1.459757806,-0.328705843,-1.280320776,-1.517290545,89
7257_2023,2023,R181B,7257,L,,7257_2023_98,-0.099881428,1.297927083,0.351472129,-0.101742632,1.330666611,0.215460797,0.181671441,-0.903230225,0.266672334,0.230044902,-0.862587164,0.005927117,0.828494499,-0.94327033,-0.525518277,-0.912375232,-1.238187525,98
7525_2023,2023,R181B,7525,H,,7525_2023_130,-1.216659112,-0.940204285,-0.261041016,-0.888480677,-1.094461065,0.337993319,0.514325633,0.494149161,0.199975664,0.237629712,0.232664918,0.281410495,0.256199973,0.67882455,-0.394097215,0.556056888,0.745339578,130
7525_2023,2023,R181B,7525,H,,7525_2023_34,1.012988001,0.156843518,-0.496460809,0.347584875,-0.304078106,-0.672964227,-0.621761406,-0.633431734,-0.627846266,-0.617549521,-0.626707286,-0.615799143,-0.801281372,-0.355164696,-0.32180649,-0.363404172,0.583649177,34
7525_2023,2023,R181B,7525,H,,7525_2023_48,-0.031838593,-0.682304805,-1.617063635,-0.217729896,-1.169985322,-0.731186626,-0.505402736,-0.469747239,-0.64678768,-0.801359251,-0.497065553,-0.521175499,-0.593266743,-0.430159879,0.165201748,-0.455120877,-0.082609029,48
7525_2023,2023,R181B,7525,H,,7525_2023_61,1.086139475,1.089223688,-0.651277164,1.031459543,1.127983075,-0.744705086,-0.995937416,-1.015791052,-0.948706169,-0.967149339,-0.913087621,-0.934039223,-0.911736762,-1.052682685,0.877524722,-1.01054839,-1.024434827,61
7525_2023,2023,R181B,7525,H,,7525_2023_75,1.032449612,0.394527168,-0.293882052,0.733795532,0.196666667,-0.194901533,-0.502221747,-0.557935882,-0.411374584,-0.64749785,-0.61900115,-0.706815325,-0.556611795,-0.494677515,-0.196302234,-0.538868746,-0.442985343,75
7525_2023,2023,R181B,7525,H,,7525_2023_89,0.361972298,-0.16265357,0.20883793,-0.313924291,-0.296687266,0.228811065,0.388338145,0.365531392,0.313507909,0.392369055,0.130519648,0.282954574,0.080710688,0.535318946,-0.76154588,0.419969719,0.400571573,89
7525_2023,2023,R181B,7525,H,,7525_2023_98,-0.299003912,-0.799987369,-0.352432307,-0.53975424,-1.01162248,0.215460797,0.436576145,0.579045823,0.139142986,0.332872171,0.36158246,0.342067059,0.065600635,0.762243899,-0.464385549,0.671461732,0.708331569,98
7020_2023,2023,SD42,7020,L,,7020_2023_130,1.545184411,0.429215538,-0.575344418,1.965395145,0.745902283,0.236097347,-1.408017566,-0.962840828,-1.132045545,-1.066823414,-0.819606448,-1.110944321,-1.20377913,-1.336639153,1.452064973,-1.155090247,-1.126030412,130
7020_2023,2023,SD42,7020,L,,7020_2023_34,0.231835511,0.620859392,1.049797246,0.484290875,1.063187003,0.40816388,0.241769258,0.403353323,0.356692827,0.524797482,0.311438644,0.200811579,0.225173374,0.23826079,0.122975437,0.211293796,0.275164504,34
7020_2023,2023,SD42,7020,L,,7020_2023_48,0.55554321,0.886168542,1.35701295,0.37431619,1.318836226,0.654439596,0.209539618,0.173029599,0.37659488,0.355679442,-0.052329951,0.080590624,0.200247523,0.138914265,-0.315153524,0.047449088,-0.009793716,48
7020_2023,2023,SD42,7020,L,,7020_2023_61,-0.840216028,-0.763366663,0.93504274,-0.942447947,-0.616586948,0.656235738,0.994081226,0.909046515,1.008455514,1.030196298,0.744637923,0.907910063,1.038288686,0.874936474,-1.130932124,0.811943474,0.397404765,61
7020_2023,2023,SD42,7020,L,,7020_2023_75,-0.254146803,1.220549911,1.367598182,-0.659244503,1.251365453,1.214179446,0.926336226,0.262198039,1.247004689,1.264510437,0.030913914,1.063479889,1.23771813,0.269437967,-0.691524494,0.165141604,-0.165827077,75
7020_2023,2023,SD42,7020,L,,7020_2023_89,1.765323817,2.108008999,1.505964276,1.518626735,2.136479394,0.228811065,-0.284582571,-1.011257337,0.91056413,0.317000007,-0.888666288,-0.463958633,0.425965559,-1.111423825,0.127580871,-1.033151426,-1.17642704,89
7020_2023,2023,SD42,7020,L,,7020_2023_98,0.166237685,1.527318933,1.281159343,0.092782881,1.81366917,0.215460797,0.200684119,-0.667731476,0.655641977,0.40732458,-0.72095,0.029552784,0.808409274,-0.864826905,-0.498298576,-0.852076501,-1.170797766,98
7463_2023,2023,SD42,7463,H,,7463_2023_130,0.812255534,0.880036854,-0.196502938,0.346586477,0.530920315,0.304348429,-0.224513478,-0.736427405,-0.233088553,-0.241674803,-0.694459006,-0.361304875,-0.059727178,-0.594593084,-0.040993592,-0.595906647,-0.943121194,130
