PLOT_YEAR,YEAR,GENOTYPE,PLOT,RANGE,PASS,NTREATMENT,SEEDSPLANTED,SUBPOPULATION,ID,Blue,Green,NIR,Red,RedEdge,SAVIMASK,NDVI,GNDVI,RDVI,NLI,CVI,MSR,NDI,NDVIRedge,PSRI,CIRedge,MTCI,DAP
7100_2022,2022,CO125,7100,7,29,H,90,Broad origin-public ,7100_2022_74,0.042091611,0.082719999,0.458742709,0.074988826,0.160347192,0.999423465,0.719001704,0.694457263,0.525280588,0.47456221,30.75511171,1.473354175,0.362708466,0.481990607,0.205162402,1.860933848,3.495796967,74
7013_2022,2022,ZS01250,7013,2,27,H,90,Mixed,7013_2022_55,0.045758964,0.103725233,0.515306645,0.084006016,0.192642597,1,0.719658798,0.664879187,0.557125921,0.519343453,24.68099406,1.476724368,0.392687966,0.455772856,0.198538914,1.674936141,2.970123369,55
7301_2023,2023,PHR32,7301,2,26,H,62,,7301_2023_130,0.025441349,0.063801207,0.344421957,0.056055643,0.168985224,1,0.720056038,0.687419957,0.455675219,0.358198302,29.14230307,1.478767228,0.501818103,0.341710711,0.181165508,1.038177947,1.553505569,130
7302_2023,2023,PHJ65,7302,2,27,H,62,,7302_2023_61,0.041356831,0.074550401,0.427921354,0.06951897,0.146125988,1,0.720493226,0.703265307,0.508159906,0.449650368,32.94791603,1.481020285,0.355246043,0.490892206,0.192725054,1.928441134,3.678453663,61
7400_2022,2022,K64,7400,7,50,L,90,Mixed,7400_2022_62,0.031788942,0.074162589,0.324855524,0.052675049,0.135504252,0.63561418,0.720949492,0.628274574,0.442976721,0.334096108,19.18716221,1.483376996,0.440161073,0.411311504,0.154136174,1.397382512,2.286044839,62
7547_2023,2023,PHKM5,7547,14,32,H,62,,7547_2023_75,0.004519967,0.006659506,0.026028175,0.004217719,0.01310107,0.593538301,0.721104689,0.592537262,0.125409817,-0.723211315,15.27578042,1.484179868,0.512931418,0.330369395,-0.023070482,0.986721314,1.455205924,75
7536_2023,2023,Mo30W,7536,13,30,H,62,,7536_2023_98,0.029904101,0.062845527,0.369067242,0.05960114,0.160219918,0.996962617,0.721924254,0.708989724,0.472663818,0.391240473,34.48754292,1.488430217,0.457730387,0.39458226,0.18535173,1.303504125,2.0756297,98
7092_2022,2022,A,7092,6,30,H,90,Broad origin-public ,7092_2022_55,0.05155296,0.126933731,0.593542308,0.095782548,0.243520471,1,0.722097507,0.647639271,0.599525714,0.572470931,21.8649894,1.489331001,0.435415881,0.418154822,0.181625749,1.437340506,2.369207783,55
7338_2022,2022,LH210,7338,3,36,L,90,NSS-Mo17,7338_2022_55,0.045653728,0.106694369,0.508134136,0.081762315,0.19419648,1,0.722790958,0.65292966,0.555137548,0.518992316,22.68160298,1.492944419,0.40743099,0.446994121,0.185938422,1.616598076,2.792190932,55
7347_2022,2022,B108,7347,4,44,L,90,Mixed,7347_2022_55,0.056102197,0.131008362,0.595011054,0.095594085,0.237203758,1,0.723158489,0.639105073,0.60096391,0.574789899,20.62775833,1.494864749,0.425512593,0.42994584,0.166489302,1.508438564,2.526715078,55
7100_2022,2022,CO125,7100,7,29,H,90,Broad origin-public ,7100_2022_68,0.038003242,0.081369448,0.421160059,0.067439157,0.161026639,0.995427918,0.723948976,0.676160516,0.50603941,0.449060146,26.7899323,1.499007287,0.409634543,0.446821305,0.182801524,1.615468233,2.779574944,68
7436_2023,2023,W32,7436,8,41,H,62,,7436_2023_75,0.004247962,0.006067942,0.023268551,0.003722285,0.011855716,0.482542991,0.72418157,0.586321242,0.118974979,-0.746030848,14.70468876,1.500229405,0.522110058,0.32492735,-0.044339541,0.962644095,1.403200568,75
7099_2022,2022,CO236,7099,7,30,H,90,Broad origin-public ,7099_2022_74,0.031720764,0.070011513,0.354665494,0.056714262,0.13727301,0.941151079,0.724272956,0.670283477,0.464540654,0.378480225,25.66249916,1.500709973,0.415278524,0.441909877,0.182071465,1.583650595,2.698558374,74
7374_2022,2022,CO216,7374,5,38,L,90,Broad origin-public ,7374_2022_55,0.055115964,0.129042027,0.588322246,0.093993474,0.23434817,1,0.724486858,0.640232914,0.598443564,0.572870067,20.78586912,1.501835695,0.427465412,0.430274469,0.165896367,1.510462301,2.52199667,55
7344_2022,2022,PHTE4,7344,4,41,L,90,SS-B37,7344_2022_55,0.047442922,0.104705782,0.540539189,0.086102269,0.193555336,1,0.72519447,0.675454171,0.574068934,0.544775524,26.65097133,1.505568582,0.384230806,0.472669174,0.199732789,1.792685545,3.229166581,55
7099_2022,2022,CO236,7099,7,30,H,90,Broad origin-public ,7099_2022_62,0.027182498,0.064679334,0.295556217,0.046940606,0.117469339,0.718667546,0.725891729,0.640905325,0.424815272,0.30092816,20.88089548,1.509260231,0.428980942,0.431176414,0.168198001,1.516028604,2.525025907,62
7350_2022,2022,PHR32,7350,4,47,L,90,Mixed,7350_2022_55,0.04904623,0.118623799,0.561149419,0.089065349,0.215624919,1,0.726043291,0.650990078,0.585451511,0.559032243,22.37759339,1.510064444,0.415371225,0.444819664,0.185595984,1.602433066,2.730133328,55
7542_2023,2023,PHW17,7542,14,27,H,62,,7542_2023_98,0.026939085,0.05635546,0.361013495,0.057297388,0.143443588,1,0.726053563,0.729948961,0.469589354,0.389245232,41.03693108,1.510118971,0.429141084,0.431295177,0.211639317,1.516762862,2.525589138,98
7305_2022,2022,N28,7305,2,40,L,90,SS-BSSSC0,7305_2022_55,0.047089576,0.102768838,0.499392159,0.07925561,0.18457161,1,0.726066135,0.658666574,0.552310529,0.517687151,23.61350996,1.510185711,0.399185497,0.460288342,0.174274007,1.705682412,2.98929459,55
7381_2022,2022,W32,7381,6,40,L,90,Broad origin-public ,7381_2022_55,0.056932172,0.127076224,0.614053614,0.097401509,0.229345834,1,0.726190716,0.657074328,0.612525887,0.589424519,23.34984384,1.510847311,0.40381147,0.456139473,0.176455514,1.677413421,2.915682656,55
7361_2022,2022,B8,7361,5,51,L,90,Broad origin-public ,7361_2022_91,0.043181251,0.098606905,0.498346999,0.078996478,0.206864537,1,0.726344954,0.669633101,0.551899569,0.517352114,25.54165528,1.511666998,0.44730849,0.413326282,0.173133721,1.409049933,2.279556476,91
7517_2022,2022,A654,7517,13,47,L,90,Broad origin-public ,7517_2022_91,0.044320743,0.129637344,0.522202578,0.08269576,0.24967913,1,0.726579642,0.602241779,0.565098847,0.53462135,16.22623546,1.512915495,0.50239466,0.353063747,0.153697335,1.091494704,1.632039454,91
7118_2023,2023,787,7118,7,5,L,62,,7118_2023_75,0.004407179,0.006131853,0.026566807,0.004204378,0.012362593,0.628191767,0.726732786,0.62494775,0.127481412,-0.712517176,18.77133895,1.513731011,0.492438539,0.364871126,-0.016404406,1.148967211,1.741093364,75
7520_2023,2023,B73,7520,12,45,H,62,,7520_2023_130,0.027651259,0.059593025,0.362823468,0.057334093,0.176413175,1,0.727082893,0.717847073,0.471291946,0.393209636,37.06806176,1.515597832,0.509435182,0.345692926,0.168257467,1.056668772,1.565432735,130
7345_2023,2023,NC232,7345,4,30,H,62,,7345_2023_98,0.030509131,0.06112582,0.375491034,0.05929126,0.154022836,0.984097718,0.727260007,0.720002472,0.479540874,0.407930438,37.7354685,1.516543523,0.444094309,0.418248153,0.186869232,1.437891963,2.337849821,98
7167_2022,2022,PHRE1,7167,10,29,H,90,SS-B37,7167_2022_55,0.047725228,0.105749421,0.581343272,0.09177574,0.20261771,1,0.727311996,0.692182956,0.596714621,0.572873599,30.22103299,1.516821283,0.376509634,0.483092361,0.217407017,1.869163174,3.416806486,55
7432_2023,2023,PHK76,7432,8,37,H,62,,7432_2023_75,0.003984931,0.005958284,0.026019978,0.00410656,0.012232633,0.664408546,0.72737923,0.627354107,0.126251198,-0.716933121,19.07091148,1.517180601,0.497336252,0.360428861,0.009942994,1.12709545,1.696679934,75
7373_2023,2023,INBRED141,7373,5,33,H,62,,7373_2023_98,0.034132162,0.071946742,0.421536207,0.066386221,0.192964574,0.992990654,0.727882068,0.70841245,0.508436138,0.456026758,34.327921,1.519871926,0.488058473,0.371963129,0.167150158,1.184526404,1.8057719,98
7010_2022,2022,PHEM9,7010,2,24,H,90,SS-B37,7010_2022_55,0.042293895,0.096447655,0.482351206,0.075936357,0.18273282,1,0.727966869,0.666731704,0.543926967,0.50786395,25.01171042,1.520326496,0.412868917,0.450497041,0.184107387,1.639652833,2.805508512,55
7517_2022,2022,A654,7517,13,47,L,90,Broad origin-public ,7517_2022_68,0.043544422,0.123293675,0.468712672,0.073772093,0.229204357,0.993550236,0.728021512,0.58347178,0.536213798,0.497231838,14.45212785,1.520619519,0.513017642,0.343175915,0.131880874,1.044955332,1.540917624,68
7017_2022,2022,B73,7017,2,31,H,90,SS-B73,7017_2022_55,0.047251409,0.100590473,0.520310759,0.081805511,0.187846046,1,0.728273375,0.675985591,0.56511211,0.535893171,26.75542858,1.521971197,0.393250223,0.46947895,0.183949052,1.769878686,3.135260615,55
7137_2023,2023,B10,7137,8,19,L,62,,7137_2023_61,0.039211468,0.079917596,0.378811268,0.059525968,0.155218745,0.980769231,0.728401043,0.651569359,0.482252782,0.413606429,22.46782099,1.522657039,0.445611795,0.418689058,0.13087659,1.44049949,2.336566353,61
7067_2023,2023,PHT11,7067,5,16,L,62,,7067_2023_61,0.038462493,0.083022145,0.403011077,0.063217334,0.164457894,1,0.728813892,0.658368436,0.497640835,0.439650227,23.56384008,1.524878029,0.44467095,0.420381017,0.150523884,1.450542611,2.356300508,61
7358_2023,2023,LH210,7358,4,43,H,62,,7358_2023_130,0.03021485,0.068034145,0.377315286,0.059173361,0.170434149,1,0.728866437,0.694468477,0.481542284,0.412788465,30.75777653,1.525161046,0.484569464,0.377693018,0.169910263,1.213847918,1.859425416,130
7012_2023,2023,CI_91B,7012,2,14,L,62,,7012_2023_61,0.040272437,0.090338065,0.409607983,0.064218445,0.17878132,1,0.728936838,0.638608744,0.501764046,0.446385902,20.55868141,1.525540361,0.471452616,0.392302616,0.133940213,1.29111175,2.014846982,61
7421_2023,2023,H71,7421,8,26,H,62,,7421_2023_130,0.031027191,0.066093717,0.352521542,0.05522322,0.161895532,1,0.729128488,0.68422691,0.465584231,0.384681185,28.44794956,1.526573679,0.491308609,0.370567035,0.149454582,1.177463069,1.787024265,130
7534_2023,2023,LH82,7534,13,32,H,62,,7534_2023_75,0.003880028,0.006613986,0.024893472,0.003898014,0.013165589,0.573894847,0.729224535,0.580163782,0.123735214,-0.72566346,14.16590761,1.527091922,0.543119469,0.308149563,0.001366137,0.890798201,1.265474841,75
7011_2022,2022,C123,7011,2,25,H,90,Mixed,7011_2022_55,0.041533349,0.093180396,0.481930718,0.075276537,0.176687305,1,0.729807764,0.675956893,0.544774613,0.510450245,26.74977382,1.530244495,0.402481432,0.463460462,0.190976867,1.727591085,3.00997043,55
7126_2023,2023,H84,7126,8,8,L,62,,7126_2023_98,0.029265966,0.055768059,0.365044891,0.056967913,0.14074683,0.998130841,0.730018083,0.734950842,0.474238089,0.401049203,42.8471057,1.531383719,0.423736317,0.443459336,0.196821108,1.5936278,2.677261405,98
7339_2022,2022,Mo24W,7339,4,36,L,90,Broad origin-public ,7339_2022_55,0.053632241,0.123496736,0.58953082,0.09190149,0.229072945,1,0.730269643,0.653598981,0.602829655,0.581741304,22.78778273,1.532747999,0.427359441,0.44033254,0.167061409,1.573550622,2.627790709,55
7043_2023,2023,B73,7043,4,5,L,62,,7043_2023_61,0.039942672,0.090146277,0.396094216,0.06158065,0.175349106,0.993608653,0.730897829,0.629211148,0.494464599,0.436258619,19.30640493,1.536162729,0.480177998,0.386293971,0.12339942,1.258889281,1.940301537,61
7494_2023,2023,A,7494,11,32,H,62,,7494_2023_98,0.031936243,0.070761507,0.400047018,0.062172873,0.177213757,1,0.730981404,0.699404309,0.496970539,0.440414599,31.96155702,1.536617886,0.480565201,0.386018366,0.170622363,1.257426425,1.936991905,98
7390_2022,2022,CI_91B,7390,6,49,L,90,Mixed,7390_2022_68,0.034640193,0.076963238,0.396551516,0.061557002,0.154201515,0.991,0.731255807,0.674927814,0.494941091,0.437347727,26.54804633,1.538113722,0.42938983,0.440033894,0.174556061,1.571644747,2.615913163,68
7538_2023,2023,LH145,7538,13,28,H,62,,7538_2023_75,0.004545897,0.007034259,0.027599726,0.004282312,0.014267158,0.613079729,0.731365228,0.593794419,0.130589225,-0.697963408,15.39475676,1.53871081,0.53828201,0.318451404,-0.018474948,0.934493611,1.335280284,75
7515_2023,2023,PHTE4,7515,12,40,H,62,,7515_2023_130,0.029911572,0.067518903,0.375327641,0.058192529,0.179430706,1,0.731534849,0.695068624,0.481658994,0.415336635,30.90084412,1.539637076,0.510211794,0.353121203,0.157614924,1.091769293,1.61580238,130
7522_2023,2023,R134,7522,13,44,H,62,,7522_2023_130,0.031811123,0.071045087,0.376845864,0.058398506,0.167164698,1,0.731651872,0.682757212,0.482693076,0.417213473,28.13580889,1.540276603,0.482198293,0.385435836,0.15904903,1.254338796,1.92781564,130
7256_2023,2023,LH195,7256,14,18,L,62,,7256_2023_61,0.040011341,0.089237361,0.399972669,0.061977199,0.173231327,1,0.731671321,0.635177713,0.497294271,0.441534496,20.0894106,1.540382929,0.473002105,0.39556832,0.126800726,1.308893408,2.038048799,61
7006_2022,2022,B8,7006,2,20,H,90,Broad origin-public ,7006_2022_55,0.046053116,0.100367497,0.503468224,0.077864124,0.187286715,1,0.732118385,0.667566878,0.558204789,0.530010892,25.16274079,1.542830031,0.412680538,0.457733258,0.169851919,1.688221767,2.889545076,55
7429_2023,2023,B8,7429,8,34,H,62,,7429_2023_75,0.0049158,0.007757878,0.028873079,0.004462256,0.015323062,0.656331423,0.732280717,0.576430504,0.13369957,-0.685170412,13.85161165,1.543720023,0.548932597,0.306588238,-0.029598784,0.884289119,1.247606946,75
7095_2022,2022,Oh43,7095,6,33,H,90,NSS-Oh43,7095_2022_55,0.050846105,0.11790685,0.606638667,0.093719941,0.226363011,1,0.732365848,0.674535699,0.612898163,0.594049089,26.47171653,1.54418707,0.41440217,0.456512473,0.189403012,1.679937258,2.866909338,55
7138_2023,2023,LH149,7138,8,20,L,62,,7138_2023_61,0.042771292,0.099125504,0.43776387,0.06759276,0.194738689,1,0.732494813,0.63074142,0.520719135,0.478511215,19.50334096,1.544894994,0.484676654,0.384227981,0.127460384,1.24795531,1.911387827,61
7536_2023,2023,Mo30W,7536,13,30,H,62,,7536_2023_75,0.004477741,0.007358867,0.027430383,0.004234556,0.014702226,0.635747785,0.732539766,0.576945924,0.130352851,-0.698243978,13.8944652,1.545141869,0.552769209,0.302097527,-0.016540693,0.865729924,1.215949395,75
7393_2022,2022,H84,7393,6,52,L,90,SS-B37,7393_2022_68,0.036468477,0.077954765,0.402455446,0.062116884,0.156228882,0.969567081,0.732584659,0.675465828,0.499326356,0.445600957,26.65325681,1.545388475,0.431022775,0.44072574,0.164171993,1.576063023,2.616314277,68
7038_2022,2022,W117HT,7038,3,15,H,90,Broad origin-public ,7038_2022_55,0.044239836,0.094900356,0.480592098,0.074119892,0.181683422,1,0.732762611,0.670194265,0.545754189,0.514109159,25.64587779,1.54636657,0.420493106,0.451335837,0.164462204,1.645217118,2.778903556,55
7403_2022,2022,W802G,7403,7,47,L,90,Mixed,7403_2022_62,0.031168489,0.067309729,0.317063541,0.048873581,0.124357185,0.775930194,0.732885362,0.649768939,0.443342414,0.345747763,22.18895897,1.547041799,0.435740173,0.436559374,0.142372891,1.549619799,2.55295648,62
7217_2023,2023,H122w,7217,12,19,L,62,,7217_2023_61,0.040721058,0.082784515,0.394230771,0.060674387,0.159400563,0.99260355,0.733243794,0.652906238,0.494548429,0.438440052,22.67789923,1.549015997,0.448602515,0.424163507,0.125177281,1.473208147,2.378601274,61
7355_2022,2022,CM37,7355,4,52,L,90,Broad origin-public ,7355_2022_62,0.031805743,0.070255709,0.304996665,0.046836114,0.125080344,0.746622735,0.733759236,0.625554886,0.435232913,0.330238493,18.84633642,1.551861608,0.455129375,0.418335129,0.120165731,1.43840603,2.299419663,62
7402_2022,2022,W117HT,7402,7,48,L,90,Broad origin-public ,7402_2022_62,0.034933219,0.073814532,0.350016804,0.053701399,0.138787697,0.820939819,0.733965927,0.651679686,0.466353311,0.39049503,22.48505989,1.553004895,0.442031781,0.432134128,0.135229422,1.521958441,2.48252788,62
7074_2022,2022,A321,7074,5,17,H,90,Broad origin-public ,7074_2022_55,0.033739255,0.075718398,0.404232382,0.062010038,0.149098999,1,0.734000874,0.68447432,0.501190083,0.449811658,28.50095207,1.55319833,0.41253071,0.461086054,0.189610817,1.711167645,2.929572015,55
7311_2022,2022,K201,7311,2,46,L,90,Broad origin-public ,7311_2022_55,0.043259152,0.099700445,0.480397863,0.073648272,0.179915616,1,0.734143901,0.656263624,0.546454693,0.516156881,23.2170983,1.553990354,0.419094946,0.455059993,0.168907628,1.670128773,2.827606635,55
7328_2023,2023,DKWDAD1,7328,3,38,H,62,,7328_2023_61,0.041218836,0.087997497,0.419361929,0.06422143,0.170494463,1,0.734393548,0.65311575,0.510698435,0.465012803,22.71105788,1.555374254,0.45277306,0.421911959,0.134916956,1.459680635,2.34177438,61
7373_2023,2023,INBRED141,7373,5,33,H,62,,7373_2023_130,0.032874166,0.075107135,0.40309239,0.061583265,0.204663775,1,0.734940859,0.685875326,0.500988033,0.450313197,28.80360234,1.558414715,0.537397561,0.326493792,0.140274453,0.969534618,1.386831896,130
7408_2022,2022,PHPR5,7408,7,42,L,90,Mixed,7408_2022_55,0.050543703,0.116093251,0.61218887,0.09329789,0.211293605,1,0.735507751,0.681186047,0.617776932,0.601353338,27.80717775,1.561573394,0.387390052,0.48682914,0.202344917,1.897337428,3.397540877,55
7029_2022,2022,CO216,7029,3,24,H,90,Broad origin-public ,7029_2022_55,0.043494954,0.101371471,0.480562176,0.073116823,0.187637809,1,0.735887317,0.651604709,0.547570879,0.519058174,22.47334266,1.563693702,0.43919061,0.43837829,0.157867272,1.5611159,2.557822607,55
7315_2022,2022,CO125,7315,2,50,L,90,Broad origin-public ,7315_2022_55,0.046125577,0.096821522,0.476073569,0.072410642,0.165269383,1,0.735960888,0.661992139,0.545050572,0.515739687,24.1771069,1.564105182,0.390688031,0.484614643,0.159043766,1.880591434,3.347064398,55
7396_2022,2022,LH145,7396,7,54,L,90,SS-B14,7396_2022_68,0.039601202,0.08831862,0.432602492,0.065513516,0.176607214,0.983711959,0.736954786,0.660913647,0.520123041,0.481406455,23.99238848,1.56968006,0.458835962,0.420208798,0.146722851,1.449517674,2.30431863,68
7442_2023,2023,K201,7442,9,44,H,62,,7442_2023_75,0.004470101,0.006820027,0.027194024,0.004116368,0.013758268,0.616363636,0.73706059,0.598987665,0.130420975,-0.69541484,15.89918142,1.570275293,0.539417978,0.328083127,-0.025710576,0.976558677,1.393475975,75
7002_2022,2022,PHW03,7002,2,16,H,90,Mixed,7002_2022_55,0.040383395,0.092892632,0.483446485,0.073166795,0.177936164,1,0.737100074,0.677645923,0.549924713,0.523168308,27.08533911,1.570497511,0.417236696,0.461926725,0.184242479,1.716965872,2.916027117,55
7105_2022,2022,WU-TAN-TZAO,7105,7,24,H,90,Mixed,7105_2022_45,0.039953262,0.086706125,0.506944477,0.076656965,0.185626492,1,0.737296862,0.707888362,0.563249174,0.540494282,34.18387068,1.571605747,0.415464735,0.463949544,0.197728797,1.730992067,2.948695785,45
7363_2022,2022,C123,7363,5,49,L,90,Mixed,7363_2022_55,0.049994527,0.113000336,0.55701727,0.084142067,0.203360457,1,0.737531493,0.662694428,0.590559357,0.57332724,24.29840974,1.572928644,0.41466902,0.46510675,0.167916322,1.739063819,2.966461911,55
7146_2023,2023,MS200,7146,9,17,L,62,,7146_2023_61,0.039009031,0.092732236,0.407578804,0.06154576,0.180507732,0.999508479,0.737614422,0.62930166,0.505211801,0.459333456,19.31798024,1.573396618,0.491469762,0.386118467,0.124851876,1.257957593,1.908770241,61
7462_2023,2023,A321,7462,10,27,H,62,,7462_2023_75,0.003493911,0.005517392,0.022464977,0.003388307,0.01127892,0.465607087,0.737881888,0.605652259,0.118643707,-0.740725661,16.5784634,1.574907384,0.537975788,0.331498671,-0.009362953,0.991766676,1.417641063,75
7390_2022,2022,CI_91B,7390,6,49,L,90,Mixed,7390_2022_62,0.026035271,0.06128875,0.291452208,0.043631013,0.1141137,0.6641385,0.739581034,0.652499952,0.428116638,0.321316331,22.61378047,1.584556477,0.446814893,0.437261872,0.154194825,1.554050986,2.516057709,62
7389_2022,2022,LH231,7389,6,48,L,90,SS-B73,7389_2022_55,0.056006644,0.129242525,0.654774244,0.097897564,0.23654571,1,0.739866532,0.670306733,0.641883492,0.628209008,25.66683432,1.586186565,0.414564014,0.469223798,0.177094398,1.768066451,3.016474046,55
7306_2022,2022,R181B,7306,2,41,L,90,Broad origin-public ,7306_2022_55,0.046090911,0.105062125,0.508242607,0.075952526,0.186742171,1,0.739975492,0.657390137,0.565582943,0.545552399,23.40182777,1.586809362,0.421742983,0.462600687,0.159908257,1.721627388,2.901899686,55
7409_2022,2022,B73,7409,7,41,L,90,SS-B73,7409_2022_55,0.05295512,0.121369135,0.610092378,0.090906956,0.222493551,1,0.740636113,0.668146217,0.620102792,0.607414831,25.26822208,1.590593323,0.419867205,0.465536125,0.170574993,1.742067693,2.945579882,55
7057_2022,2022,LH85,7057,4,33,H,90,Broad origin-public ,7057_2022_68,0.03578284,0.079646346,0.409408921,0.060894067,0.156854261,0.915353767,0.741043248,0.674284886,0.508197382,0.467033053,26.42304663,1.592932197,0.440693138,0.446002262,0.160092731,1.610123043,2.631869002,68
